PBid,PAsk,Type,Strike,dtExpiry,dtTrade,Spot,IVBid,IVAsk,IVMid,QuickDelta,iRate,iDiv,ATMVol,Fwd,TTM,CP
149.7,157.6,C,1300.0,2013-11-21,2011-01-24,1290.59,0.2074029938830905,0.2074029938830905,0.2074029938830905,0.4616823908599924,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,1
137.5,145.4,C,1325.0,2013-11-21,2011-01-24,1290.59,0.20368658618603305,0.20368658618603305,0.20368658618603305,0.4410041615406072,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,1
125.9,133.6,C,1350.0,2013-11-21,2011-01-24,1290.59,0.2000973466412546,0.2000973466412546,0.2000973466412546,0.4208673230476174,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,1
114.9,122.6,C,1375.0,2013-11-21,2011-01-24,1290.59,0.19662258391976614,0.19662258391976614,0.19662258391976614,0.4012990605292077,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,1
104.4,112.1,C,1400.0,2013-11-21,2011-01-24,1290.59,0.1931278068845511,0.1931278068845511,0.1931278068845511,0.38232108040405427,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,1
94.5,102.2,C,1425.0,2013-11-21,2011-01-24,1290.59,0.1897287651330968,0.1897287651330968,0.1897287651330968,0.3639500059500129,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,1
85.3,93.0,C,1450.0,2013-11-21,2011-01-24,1290.59,0.18655025901201613,0.18655025901201613,0.18655025901201613,0.34619778172679466,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,1
76.5,84.2,C,1475.0,2013-11-21,2011-01-24,1290.59,0.18320468560148842,0.18320468560148842,0.18320468560148842,0.3290720792565024,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,1
68.2,75.8,C,1500.0,2013-11-21,2011-01-24,1290.59,0.17981170903998805,0.17981170903998805,0.17981170903998805,0.31257669771853624,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,1
60.7,68.3,C,1525.0,2013-11-21,2011-01-24,1290.59,0.176784822381772,0.176784822381772,0.176784822381772,0.29671195461905076,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,1
53.8,61.5,C,1550.0,2013-11-21,2011-01-24,1290.59,0.1738751880460491,0.1738751880460491,0.1738751880460491,0.2814750624673391,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,1
41.3,49.0,C,1600.0,2013-11-21,2011-01-24,1290.59,0.16771368312604154,0.16771368312604154,0.16771368312604154,0.2528602947862899,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,1
30.7,38.6,C,1650.0,2013-11-21,2011-01-24,1290.59,0.1613635935594747,0.1613635935594747,0.1613635935594747,0.2266611697821797,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,1
22.4,30.3,C,1700.0,2013-11-21,2011-01-24,1290.59,0.15577274434325353,0.15577274434325353,0.15577274434325353,0.20277769240702864,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,1
70.0,77.9,P,925.0,2013-11-21,2011-01-24,1290.59,0.27079566820204737,0.2852195254895085,0.2780075968457779,0.7986846787716472,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,-1
75.5,83.2,P,950.0,2013-11-21,2011-01-24,1290.59,0.2660706460005283,0.27954145279907855,0.27280604939980346,0.7775101948239971,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,-1
81.3,89.0,P,975.0,2013-11-21,2011-01-24,1290.59,0.26140244169161414,0.2743300581816306,0.26786624993662234,0.7557165874027381,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,-1
87.5,95.2,P,1000.0,2013-11-21,2011-01-24,1290.59,0.2569199152110214,0.2693493547654055,0.26313463498821343,0.7334142544772386,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,-1
94.1,101.8,P,1025.0,2013-11-21,2011-01-24,1290.59,0.2525855194998482,0.26456968359503086,0.25857760154743953,0.7107127482434418,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,-1
101.0,108.7,P,1050.0,2013-11-21,2011-01-24,1290.59,0.24821461323316302,0.25979672644617957,0.2540056698396713,0.6877192543200172,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,-1
108.2,115.9,P,1075.0,2013-11-21,2011-01-24,1290.59,0.24379868062984086,0.25502415999212663,0.24941142031098373,0.6645373056916744,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,-1
115.9,123.6,P,1100.0,2013-11-21,2011-01-24,1290.59,0.23961279844626673,0.250501481563235,0.24505714000475087,0.6412657267001931,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,-1
123.9,131.6,P,1125.0,2013-11-21,2011-01-24,1290.59,0.23533011789051067,0.24593835704304648,0.2406342374667786,0.6179977962917226,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,-1
132.5,140.1,P,1150.0,2013-11-21,2011-01-24,1290.59,0.2313436947500342,0.24157564776333673,0.23645967125668546,0.5948206153483302,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,-1
141.3,149.0,P,1175.0,2013-11-21,2011-01-24,1290.59,0.22710528885549622,0.2372446143510162,0.2321749516032562,0.5718146600236153,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,-1
150.7,158.4,P,1200.0,2013-11-21,2011-01-24,1290.59,0.22312075257220493,0.23307430384526495,0.22809752820873494,0.549053501323206,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,-1
160.6,168.3,P,1225.0,2013-11-21,2011-01-24,1290.59,0.21922693850430053,0.22902309775423035,0.22412501812926544,0.5266036704878146,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,-1
171.0,178.6,P,1250.0,2013-11-21,2011-01-24,1290.59,0.21540222272923842,0.22495380224964084,0.22017801248943963,0.5045246498347273,0.013055879341205091,0.022895098932025054,0.21690024690807228,1255.1813895442197,2.8273972602739725,-1
